অ	ꯑ
নক্শিল্লক্তুনা	ꯅꯛꯁꯤꯜꯂꯛꯇꯨꯅꯥ
নক্শিল্লক্পা	ꯅꯛꯁꯤꯜꯂꯛꯄꯥ
নক্সলাইট	ꯅꯛꯁꯂꯥꯢꯠ
নক্সলাইটকী	ꯅꯛꯁꯂꯥꯢꯠꯀꯤ
নক্সলাইটশিং	ꯅꯛꯁꯂꯥꯢꯠꯁꯤꯡ
নক্সলাইটশিংগী	ꯅꯛꯁꯂꯥꯢꯠꯁꯤꯡꯒꯤ
নক্সলাইটশিংনা	ꯅꯛꯁꯂꯥꯢꯠꯁꯤꯡꯅꯥ
নখা	ꯅꯈꯥ
নখুলেন	ꯅꯈꯨꯂꯦꯟ
নখোন্জেন্দি	ꯅꯈꯣꯟꯖꯦꯟꯗꯤ
নখোয়গী	ꯅꯈꯣꯢꯒꯤ
নখোয়	ꯅꯈꯣꯢ
নখোয়গী	ꯅꯈꯣꯢꯒꯤ
নখোয়না	ꯅꯈꯣꯢꯅꯥ
নখোয়্	ꯅꯈꯣꯢ
নখোয়্গা	ꯅꯈꯣꯢꯒꯥ
নখোয়্গী	ꯅꯈꯣꯢꯒꯤ
নখোয়্গীদমক্	ꯅꯈꯣꯢꯒꯤꯗꯃꯛ
নখোয়্গীদমক্তা	ꯅꯈꯣꯢꯒꯤꯗꯃꯛꯇꯥ
নখোয়্গুম্বসিদি	ꯅꯈꯣꯢꯒꯨꯝꯕꯁꯤꯗꯤ
নখোয়্দা	ꯅꯈꯣꯢꯗꯥ
নখোয়্দি	ꯅꯈꯣꯢꯗꯤ
নখোয়্নবু	ꯅꯈꯣꯢꯅꯕꯨ
নখোয়্না	ꯅꯈꯣꯢꯅꯥ
নখোয়্বু	ꯅꯈꯣꯢꯕꯨ
নখোয়্সি	ꯅꯈꯣꯢꯁꯤ
নখোয়্সু	ꯅꯈꯣꯢꯁꯨ
নগবিনা	ꯅꯒꯕꯤꯅꯥ
নগবিবু	ꯅꯒꯕꯤꯕꯨ
নগবিসু	ꯅꯒꯕꯤꯁꯨ
নগর	ꯅꯒꯔ
নগরদা	ꯅꯒꯔꯗꯥ
নগরাথনা	ꯅꯒꯔꯥꯊꯅꯥ
নগা	ꯅꯒꯥ
নগাউ	ꯅꯒꯥꯎ
নগাল	ꯅꯒꯥꯜ
নগুন	ꯅꯒꯨꯟ
নঙ	ꯅꯪ
নঙগুম্বা	ꯅꯪꯒꯨꯝꯕꯥ
নঙনা	ꯅꯪꯅꯥ
নঙবু	ꯅꯪꯕꯨ
নঙাল	ꯅꯉꯥꯜ
নঙোনদা	ꯅꯉꯣꯟꯗꯥ
নঙোন্দগী	ꯅꯉꯣꯟꯗꯒꯤ
নঙোন্দা	ꯅꯉꯣꯟꯗꯥ
নঙ্	ꯅꯪ
নঙ্গা	ꯅꯪꯒꯥ
নঙ্গী	ꯅꯪꯒꯤ
নঙ্গীদমক্তা	ꯅꯪꯒꯤꯗꯃꯛꯇꯥ
নঙ্গীসু	ꯅꯪꯒꯤꯁꯨ
নঙ্গুম্বা	ꯅꯪꯒꯨꯝꯕꯥ
নঙ্দা	ꯅꯪꯗꯥ
নঙ্দি	ꯅꯪꯗꯤ
নঙ্নসু	ꯅꯪꯅꯁꯨ
নঙ্না	ꯅꯪꯅꯥ
নঙ্বু	ꯅꯪꯕꯨ
নঙ্বো	ꯅꯪꯕꯣ
নঙ্শোয়্দনা	ꯅꯪꯁꯣꯢꯗꯅꯥ
নঙ্সিদি	ꯅꯪꯁꯤꯗꯤ
নঙ্সু	ꯅꯪꯁꯨ
নঙ্সে	ꯅꯪꯁꯦ
নচল্দুদা	ꯅꯆꯜꯗꯨꯗꯥ
নচল্দুনদি	ꯅꯆꯜꯗꯨꯅꯗꯤ
নচা	ꯅꯆꯥ
নচাগী	ꯅꯆꯥꯒꯤ
নচাদা	ꯅꯆꯥꯗꯥ
নচাদি	ꯅꯆꯥꯗꯤ
নচাদো	ꯅꯆꯥꯗꯣ
নচানা	ꯅꯆꯥꯅꯥ
নচানুপা	ꯅꯆꯥꯅꯨꯄꯥ
নচানুপী	ꯅꯆꯥꯅꯨꯄꯤ
নচানেদনা	ꯅꯆꯥꯅꯦꯗꯅꯥ
নচাবু	ꯅꯆꯥꯕꯨ
নচাশিং	ꯅꯆꯥꯁꯤꯡ
নচাশিংদি	ꯅꯆꯥꯁꯤꯡꯗꯤ
নচাশিংসি	ꯅꯆꯥꯁꯤꯡꯁꯤ
নচাসু	ꯅꯆꯥꯁꯨ
নচিংবসু	ꯅꯆꯤꯡꯕꯁꯨ
নচিংবা	ꯅꯆꯤꯡꯕꯥ
নচিন	ꯅꯆꯤꯟ
নচিল	ꯅꯆꯤꯜ
নচীল	ꯅꯆꯤꯜ
নচীল্	ꯅꯆꯤꯜ
নচৈ	ꯅꯆꯩ
নজমা	ꯅꯖꯃꯥ
নজিব	ꯅꯖꯤꯕ
নট	ꯅꯠ
নটশিং	ꯅꯠꯁꯤꯡ
নতা	ꯅꯇꯥ
নতাও	ꯅꯇꯥꯎ
নতাওদি	ꯅꯇꯥꯎꯗꯤ
নতাদি	ꯅꯇꯥꯗꯤ
নতিক	ꯅꯇꯤꯛ
নতীক	ꯅꯇꯤꯛ
নতীক্লাও	ꯅꯇꯤꯛꯂꯥꯎ
নতীক্লো	ꯅꯇꯤꯛꯂꯣ
নতু	ꯅꯇꯨ
নতুং	ꯅꯇꯨꯡ
নতেং	ꯅꯇꯦꯡ
নতৈ	ꯅꯇꯩ
নতৌ	ꯅꯇꯧ
নতৌদুননি	ꯅꯇꯧꯗꯨꯅꯅꯤ
নত্চদে	ꯅꯠꯆꯗꯦ
নত্তনা	ꯅꯠꯇꯅꯥ
নত্তবদা	ꯅꯠꯇꯕꯗꯥ
নত্তবনিনা	ꯅꯠꯇꯕꯅꯤꯅꯥ
নত্তবা	ꯅꯠꯇꯕꯥ
নত্তরবদি	ꯅꯠꯇꯔꯕꯗꯤ
নত্তরা	ꯅꯠꯇꯔꯥ
নত্তর্বদি	ꯅꯠꯇꯔꯕꯗꯤ
নত্তা	ꯅꯠꯇꯥ
নত্তে	ꯅꯠꯇꯦ
নত্তেকো	ꯅꯠꯇꯦꯀꯣ
নত্তেদো	ꯅꯠꯇꯦꯗꯣ
নত্তেসে	ꯅꯠꯇꯦꯁꯦ
নত্ত্রও	ꯅꯠꯇ꯭ꯔꯑꯣ
নত্ত্রগা	ꯅꯠꯇ꯭ꯔꯒꯥ
নত্ত্রবদি	ꯅꯠꯇ꯭ꯔꯕꯗꯤ
নত্ত্রা	ꯅꯠꯇ꯭ꯔꯥ
নত্ত্রিবনিনা	ꯅꯠꯇ꯭ꯔꯤꯕꯅꯤꯅꯥ
নত্ত্রে	ꯅꯠꯇ꯭ꯔꯦ
নত্ত্রো	ꯅꯠꯇ꯭ꯔꯣ
নত্যভুষনদা	ꯅꯇ꯭ꯌꯚꯨꯁꯟꯗꯥ
নত্রগা	ꯅꯇ꯭ꯔꯒꯥ
নত্রবদি	ꯅꯇ꯭ꯔꯕꯗꯤ
নত্রবসু	ꯅꯇ꯭ꯔꯕꯁꯨ
নত্রে	ꯅꯇ꯭ꯔꯦ
নত্লম্দ্রে	ꯅꯠꯂꯝꯗ꯭ꯔꯦ
নথক্তা	ꯅꯊꯛꯇꯥ
নথন্তা	ꯅꯊꯟꯇꯥ
নথাম	ꯅꯊꯥꯝ
নথীবোঙ	ꯅꯊꯤꯕꯣꯉ
নথীবোঙ্	ꯅꯊꯤꯕꯣꯡ
নথ্ৱায়	ꯅꯊ꯭ꯋꯥꯢ
নথৱায়	ꯅꯊꯋꯥꯢ
নথৱায়্	ꯅꯊꯋꯥꯢ
নদি	ꯅꯗꯤ
নদিনমুন	ꯅꯗꯤꯟꯃꯨꯟ
নদিয়া	ꯅꯗꯤꯌꯥ
নদিয়া	ꯅꯗꯤꯌꯥ
নদিয়াগী	ꯅꯗꯤꯌꯥꯒꯤ
নদ্দনা	ꯅꯗꯗꯅꯥ
নদ্দা	ꯅꯗꯗꯥ
নদ্দাগসু	ꯅꯗꯗꯥꯒꯁꯨ
নদ্দাগা	ꯅꯗꯗꯥꯒꯥ
নদ্দাগী	ꯅꯗꯗꯥꯒꯤ
নদ্দাদা	ꯅꯗꯗꯥꯗꯥ
নদ্দানচিংবা	ꯅꯗꯗꯥꯅꯆꯤꯡꯡꯕꯥ
নদ্দানসু	ꯅꯗꯗꯥꯅꯁꯨ
নদ্দানা	ꯅꯗꯗꯥꯅꯥ
নদ্দাবু	ꯅꯗꯗꯥꯕꯨ
নদ্দাসু	ꯅꯗꯗꯥꯁꯨ
নন	ꯅꯟ
ননদু	ꯅꯟꯗꯨ
ননদুনা	ꯅꯟꯗꯨꯅꯥ
ননন্দ	ꯅꯅꯟ꯭ꯗ
ননশিনখিবদগী	ꯅꯟꯁꯤꯅꯈꯤꯕꯗꯒꯤ
ননা	ꯅꯅꯥ
ননাই	ꯅꯅꯥꯢ
ননাইগী	ꯅꯅꯥꯢꯒꯤ
ননাইনা	ꯅꯅꯥꯢꯅꯥ
ননাইনুবীনা	ꯅꯅꯥꯢꯅꯨꯕꯤꯅꯥ
ননাইবু	ꯅꯅꯥꯢꯕꯨ
ননাও	ꯅꯅꯥꯎ
ননাওচা	ꯅꯅꯥꯎꯆꯥ
ননাওসে	ꯅꯅꯥꯎꯁꯦ
ননাক্তা	ꯅꯅꯥꯛꯇꯥ
ননীং	ꯅꯅꯤꯡ
নন্থোক্লগা	ꯅꯟꯊꯣꯛꯂꯒꯥ
নন্দ	ꯅꯟ꯭ꯗ
নন্দকিশোর	ꯅꯟꯗꯀꯤꯁꯣꯔ
নন্দকিশোরনা	ꯅꯟꯗꯀꯤꯁꯣꯔꯅꯥ
নন্দকিশ্বর	ꯅꯟꯗꯀꯤꯁ꯭ꯋꯔ
নন্দকিশ্বরনা	ꯅꯟꯗꯀꯤꯁ꯭ꯋꯔꯅꯥ
নন্দকিশ্বোর	ꯅꯟꯗꯀꯤꯁ꯭ꯋꯣꯔ
নন্দকুমার	ꯅꯟꯗꯀꯨꯃꯥꯔ
নন্দকুমারনা	ꯅꯟꯗꯀꯨꯃꯥꯔꯅꯥ
নন্দগী	ꯅꯟꯗꯒꯤ
নন্দন	ꯅꯟꯗꯟ
নন্দননা	ꯅꯟꯗꯟꯅꯥ
নন্দরানি	ꯅꯟꯗꯔꯥꯅꯤ
নন্দাকুমার	ꯅꯟꯗꯥꯀꯨꯃꯥꯔ
নন্দাকুমারনা	ꯅꯟꯗꯥꯀꯨꯃꯥꯔꯅꯥ
নন্দাগী	ꯅꯟꯗꯥꯒꯤ
নন্দারানি	ꯅꯟꯗꯥꯔꯥꯅꯤ
নন্দিগামা	ꯅꯟꯗꯤꯒꯥꯃꯥ
নন্দিগামাদা	ꯅꯟꯗꯤꯒꯥꯃꯥꯗꯥ
নন্দিগ্রাম	ꯅꯟꯗꯤꯒ꯭ꯔꯥꯝ
নন্দিগ্রামগীদমক	ꯅꯟꯗꯤꯒ꯭ꯔꯥꯝꯒꯤꯗꯃꯛ
নন্দিগ্রামদা	ꯅꯟꯗꯤꯒ꯭ꯔꯥꯝꯗꯥ
নন্দিয়া	ꯅꯟꯗꯤꯌꯥ
নন্দেশ্বরি	ꯅꯟꯗꯦꯁ꯭ꯋꯔꯤ
নন্দেশ্বরিনা	ꯅꯟꯗꯦꯁ꯭ꯋꯔꯤꯅꯥ
নন্দো	ꯅꯟꯗꯣ
নন্দোনা	ꯅꯟꯗꯣꯅꯥ
নপ	ꯅꯞ
নপমুগমনা	ꯅꯞꯃꯨꯒꯝꯅꯥ
নপসা	ꯅꯞꯁꯥ
নপসাগী	ꯅꯞꯁꯥꯒꯤ
নপা	ꯅꯄꯥ
নপাগী	ꯅꯄꯥꯒꯤ
নপানা	ꯅꯄꯥꯅꯥ
নপানি	ꯅꯄꯥꯅꯤ
নপাম্দা	ꯅꯄꯥꯝꯗꯥ
নপুদি	ꯅꯄꯨꯗꯤ
নপুদো	ꯅꯄꯨꯗꯣ
নপুরোইবদুনি	ꯅꯄꯨꯔꯣꯢꯕꯗꯨꯅꯤ
নপোত	ꯅꯄꯣꯠ
নপ্তুনা	ꯅꯞꯇꯨꯅꯥ
নপ্থী	ꯅꯞꯊꯤ
নপ্পনচিংবা	ꯅꯞꯄꯅꯆꯤꯡꯕꯥ
নপ্পশিং	ꯅꯞꯄꯁꯤꯡ
নপ্পা	ꯅꯞꯄꯥ
নপ্পাশিং	ꯅꯞꯄꯥꯁꯤꯡ
নপ্লবনি	ꯅꯞꯂꯕꯅꯤ
নফসা	ꯅꯐꯁꯥ
নফসাগী	ꯅꯐꯁꯥꯒꯤ
নফি	ꯅꯐꯤ
নফৈগন	ꯅꯐꯩꯒꯟ
নবকিশ্বর	ꯅꯕꯀꯤꯁ꯭ꯋꯔ
নবকিশ্বোরনা	ꯅꯕꯀꯤꯁ꯭ꯋꯣꯔꯅꯥ
নবকুমার	ꯅꯕꯀꯨꯃꯥꯔ
নবচন্দ্র	ꯅꯕꯆꯟꯗ꯭ꯔ
নবচন্দ্রনা	ꯅꯕꯆꯟꯗ꯭ꯔꯅꯥ
নবজোদ	ꯅꯕꯖꯣꯗ
নবমি	ꯅꯕꯃꯤ
নবরাতি	ꯅꯕꯔꯥꯇꯤ
নবরাতিগী	ꯅꯕꯔꯥꯇꯤꯒꯤ
নবরাত্রি	ꯅꯕꯔꯥꯇ꯭ꯔꯤ
নবা	ꯅꯕꯥ
নবাকুমার	ꯅꯕꯥꯀꯨꯃꯥꯔ
নবাচন্দ্র	ꯅꯕꯥꯆꯟꯗ꯭ꯔ
নবাচন্দ্রনা	ꯅꯕꯥꯆꯟꯗ꯭ꯔꯅꯥ
নবানা	ꯅꯕꯥꯅꯥ
নবাভোলকেনো	ꯅꯕꯥꯚꯣꯜꯀꯦꯅꯣ
নবারত্রি	ꯅꯕꯥꯔꯇ꯭ꯔꯤ
নবার্দ	ꯅꯕꯥꯔ꯭ꯗ
নবার্দকী	ꯅꯕꯥꯔ꯭ꯗꯀꯤ
নবাসারিগী	ꯅꯕꯥꯁꯔꯤꯒꯤ
নবি	ꯅꯕꯤ
নবিগী	ꯅꯕꯤꯒꯤ
নবিন	ꯅꯕꯤꯟ
নবিনা	ꯅꯕꯤꯅꯥ
নবিমুম্বাই	ꯅꯕꯤꯃꯨꯝꯕꯥꯢ
নবুং	ꯅꯕꯨꯡ
নবুংঙোদা	ꯅꯕꯨꯡꯉꯣꯗꯥ
নবুক	ꯅꯕꯨꯛ
নবুক্	ꯅꯕꯨꯛ
নবূক	ꯅꯕꯨꯛ
নবূক্	ꯅꯕꯨꯛ
নবেন	ꯅꯕꯦꯟ
নবেন্দি	ꯅꯕꯦꯟꯗꯤ
নবেন্বর	ꯅꯕꯦꯟꯕꯔ
নবেম্বর	ꯅꯕꯦꯝꯕꯔ
নবেম্বরগী	ꯅꯕꯦꯝꯕꯔꯒꯤ
নবেম্বরদা	ꯅꯕꯦꯝꯕꯔꯗꯥ
নবোদয়া	ꯅꯕꯣꯗꯌꯥ
নভজোট	ꯅꯚꯖꯣꯠ
নভেম্বর	ꯅꯚꯦꯝꯕꯔ
নম	ꯅꯝ
নমকাউলোং	ꯅꯝꯀꯥꯎꯂꯣꯡ
নমখায়দুনা	ꯅꯝꯈꯥꯢꯗꯨꯅꯥ
নমগদবনি	ꯅꯝꯒꯗꯕꯅꯤ
নমজা	ꯅꯝꯖꯥ
নমথখিবদগী	ꯅꯝꯊꯈꯤꯕꯗꯒꯤ
নমথদুনা	ꯅꯝꯊꯗꯨꯅꯥ
নমথবা	ꯅꯝꯊꯕꯥ
নমথবিরবা	ꯅꯝꯊꯕꯤꯔꯕꯥ
নমথবীবনি	ꯅꯝꯊꯕꯤꯕꯅꯤ
নমথবীরবা	ꯅꯝꯊꯕꯤꯔꯕꯥ
নমথাক	ꯅꯝꯊꯥꯛ
নমথেক্নবগী	ꯅꯝꯊꯦꯛꯅꯕꯒꯤ
নমথোক্লবা	ꯅꯝꯊꯣꯛꯂꯕꯥ
নমদুনা	ꯅꯝꯗꯨꯅꯥ
নমনা	ꯅꯝꯅꯥ
নমলগা	ꯅꯃꯜꯒꯥ
নমলাল্লুং	ꯅꯝꯂꯥꯜꯂꯨꯡ
নমলে	ꯅꯝꯂꯦ
নমসাই	ꯅꯝꯁꯥꯢ
নমসাইগী	ꯅꯝꯁꯥꯢꯒꯤ
নমা	ꯅꯃꯥ
নমাগা	ꯅꯃꯥꯒꯥ
নমাগী	ꯅꯃꯥꯒꯤ
নমাঙ	ꯅꯃꯥꯡ
নমাজ	ꯅꯃꯥꯖ
নমাতোন্না	ꯅꯃꯥꯇꯣꯟꯅꯥ
নমাদা	ꯅꯃꯥꯗꯥ
নমানচা	ꯅꯃꯥꯅꯆꯥ
নমামি	ꯅꯃꯥꯃꯤ
নমীত	ꯅꯃꯤꯠ
নমীত্	ꯅꯃꯤꯠ
নমীত্তু	ꯅꯃꯤꯠꯇꯨ
নমু	ꯅꯃꯨ
নমৈরাকপম	ꯅꯃꯩꯔꯥꯛꯄꯝ
নমো	ꯅꯃꯣ
নমোইনুবু	ꯅꯃꯣꯢꯅꯨꯕꯨ
নমোম্দি	ꯅꯃꯣꯝꯗꯤ
নম্খায়্দুনা	ꯅꯝꯈꯥꯢꯗꯨꯅꯥ
নম্জা	ꯅꯝꯖꯥ
নম্থাক	ꯅꯝꯊꯥꯛ
নম্থাক্	ꯅꯝꯊꯥꯛ
নম্থেক্তুনা	ꯅꯝꯊꯦꯛꯇꯨꯅꯥ
নম্থেক্নবা	ꯅꯝꯊꯦꯛꯅꯕꯥ
নম্দুনা	ꯅꯝꯗꯨꯅꯥ
নম্নরবা	ꯅꯝꯅꯔꯕꯥ
নম্নরে	ꯅꯝꯅꯔꯦ
নম্নসি	ꯅꯝꯅꯁꯤ
নম্না	ꯅꯝꯅꯥ
নম্পীসাদা	ꯅꯝꯄꯤꯁꯥꯗꯥ
নম্ফুদা	ꯅꯝꯐꯨꯗꯥ
নম্বগা	ꯅꯝꯕꯒꯥ
নম্বদা	ꯅꯝꯕꯗꯥ
নম্বর	ꯅꯝꯕꯔ
নম্বরগসু	ꯅꯝꯕꯔꯒꯁꯨ
নম্বরগা	ꯅꯝꯕꯔꯒꯥ
নম্বরনা	ꯅꯝꯕꯔꯅꯥ
নম্বরশিং	ꯅꯝꯕꯔꯁꯤꯡ
নম্বরশিংনা	ꯅꯝꯕꯔꯁꯤꯡꯅꯥ
নম্বরিং	ꯅꯝꯕꯔꯤꯡ
নম্বা	ꯅꯝꯕꯥ
নম্বুল	ꯅꯝꯕꯨꯜ
নম্বুলেন	ꯅꯝꯕꯨꯂꯦꯟ
নম্বুলেন্দ	ꯅꯝꯕꯨꯂꯦꯟ꯭ꯗ
নম্বেবর	ꯅꯕꯦꯝꯕꯔ
নম্বেবরদা	ꯅꯕꯦꯝꯕꯔꯗꯥ
নম্বেমবর	ꯅꯕꯦꯝꯃꯕꯔ
নম্বের	ꯅꯝꯕꯦꯔ
নম্বেরগী	ꯅꯝꯕꯦꯔꯒꯤ
নম্বোল	ꯅꯝꯕꯣꯜ
নম্বোলগা	ꯅꯝꯕꯣꯜꯒꯥ
নম্বোলগী	ꯅꯝꯕꯣꯜꯒꯤ
নম্বোলদা	ꯅꯝꯕꯣꯜꯗꯥ
নম্বোলনসু	ꯅꯝꯕꯣꯜꯅꯁꯨ
নম্বোলনা	ꯅꯝꯕꯣꯜꯅꯥ
নম্বোলন্নী	ꯅꯝꯕꯣꯂꯟꯅꯤ
নম্বোলবীদগী	ꯅꯝꯕꯣꯜꯕꯤꯗꯒꯤ
নম্মি	ꯅꯝꯃꯤ
নম্মুবদা	ꯅꯝꯃꯨꯕꯗꯥ
নম্লগা	ꯅꯝꯂꯒꯥ
নম্লে	ꯅꯝꯂꯦ
নম্শিল্লগা	ꯅꯝꯁꯤꯜꯂꯒꯥ
নম্শিল্লম্লিবা	ꯅꯝꯁꯤꯜꯂꯝꯂꯤꯕꯥ
নম্হন্জনিংঙি	ꯅꯝꯍꯟꯖꯅꯤꯡꯉꯤ
নম্হন্জনীংই	ꯅꯝꯍꯟꯖꯅꯤꯡꯏ
নম্হন্নীংই	ꯅꯝꯍꯟꯅꯤꯡꯏ
নরক্পদগী	ꯅꯔꯛꯄꯗꯒꯤ
নরগীজ	ꯅꯔꯒꯤꯖ
নরনা	ꯅꯔꯅꯥ
নরনোন	ꯅꯔꯅꯣꯟ
নরবানে	ꯅꯔꯕꯥꯅꯦ
নরমাদা	ꯅꯔꯃꯥꯗꯥ
নরমাদাগী	ꯅꯔꯃꯥꯗꯥꯒꯤ
নরসিং	ꯅꯔꯁꯤꯡ
নরসিংহ	ꯅꯔꯁꯤꯡꯍ
নরসিংহগী	ꯅꯔꯁꯤꯡꯍꯒꯤ
নরা	ꯅꯔꯥ
নরাইবক	ꯅꯔꯥꯢꯕꯛ
নরাইবক্	ꯅꯔꯥꯢꯕꯛ
নরানচিংবা	ꯅꯔꯥꯅꯆꯤꯡꯕꯥ
নরানা	ꯅꯔꯥꯅꯥ
নরাবনে	ꯅꯔꯥꯕꯅꯦ
নরাবনেনা	ꯅꯔꯥꯕꯅꯦꯅꯥ
নরাবানে	ꯅꯔꯥꯕꯥꯅꯦ
নরাবানেসু	ꯅꯔꯥꯕꯥꯅꯦꯁꯨ
নরাভানে	ꯅꯔꯥꯚꯥꯅꯦ
নরাল	ꯅꯔꯥꯜ
নরাল্সু	ꯅꯔꯥꯜꯁꯨ
নরাসিংহনা	ꯅꯔꯥꯁꯤꯡꯍꯅꯥ
নরায়ন	ꯅꯔꯥꯌꯟ
নরায়নগী	ꯅꯔꯥꯌꯟꯒꯤ
নরায়ননা	ꯅꯔꯥꯌꯟꯅꯥ
নরায়নন্দ	ꯅꯔꯥꯌꯅꯟ꯭ꯗ
নরায়নবুনা	ꯅꯔꯥꯌꯟꯕꯨꯅꯥ
নরি	ꯅꯔꯤ
নরিল	ꯅꯔꯤꯜ
নরিল্	ꯅꯔꯤꯜ
নরুম	ꯅꯔꯨꯝ
নরেগগী	ꯅꯔꯦꯒꯒꯤ
নরেগা	ꯅꯔꯦꯒꯥ
নরেগাগী	ꯅꯔꯦꯒꯥꯒꯤ
নরেগাগুম্বা	ꯅꯔꯦꯒꯥꯒꯨꯝꯕꯥ
নরেগানচিংবগী	ꯅꯔꯦꯒꯥꯅꯆꯤꯡꯕꯒꯤ
নরেন্দ	ꯅꯔꯦꯟ꯭ꯗ
নরেন্দ্র	ꯅꯔꯦꯟꯗ꯭ꯔ
নরেন্দ্রগা	ꯅꯔꯦꯟꯗ꯭ꯔꯒꯥ
নরেস	ꯅꯔꯦꯁ
নরেসনা	ꯅꯔꯦꯁꯅꯥ
নরোলদা	ꯅꯔꯣꯜꯗꯥ
নরোল্	ꯅꯔꯣꯜ
নর্স	ꯅꯔ꯭ꯁ
নর্সকী	ꯅꯔ꯭ꯁꯀꯤ
নর্সপু	ꯅꯔ꯭ꯁꯄꯨ
নর্সরি	ꯅꯔ꯭ꯁꯔꯤ
নর্সশিং	ꯅꯔ꯭ꯁꯁꯤꯡ
নর্সশিংগী	ꯅꯔ꯭ꯁꯁꯤꯡꯒꯤ
নর্সশিংগীদমক	ꯅꯔ꯭ꯁꯁꯤꯡꯒꯤꯗꯃꯛ
নর্সশিংদা	ꯅꯔ꯭ꯁꯁꯤꯡꯗꯥ
নর্সশিংনা	ꯅꯔ꯭ꯁꯁꯤꯡꯅꯥ
নর্সশিংবু	ꯅꯔ꯭ꯁꯁꯤꯡꯕꯨ
নর্সিং	ꯅꯔꯁꯤꯡ
নর্সিংগী	ꯅꯔꯁꯤꯡꯒꯤ
নর্সেস	ꯅꯔꯁꯦꯁ
নরৱাল	ꯅꯔꯋꯥꯜ
নরৱালনা	ꯅꯔꯋꯥꯜꯅꯥ
নলান্দ	ꯅꯂꯥꯟ꯭ꯗ
নলিন	ꯅꯂꯤꯟ
নলিনিদা	ꯅꯂꯤꯅꯤꯗꯥ
নলিন্না	ꯅꯂꯤꯟꯅꯥ
নল্লি	ꯅꯜꯂꯤ
নশক্তি	ꯅꯁꯛꯇꯤ
নশা	ꯅꯁꯥ
নশাগী	ꯅꯁꯥꯒꯤ
নশাদি	ꯅꯁꯥꯗꯤ
নশাদু	ꯅꯁꯥꯗꯨ
নশাদুনা	ꯅꯁꯥꯗꯨꯅꯥ
নশানা	ꯅꯁꯥꯅꯥ
নশাবী	ꯅꯁꯥꯕꯤ
নশিংনা	ꯅꯁꯤꯡꯅꯥ
নশু	ꯅꯁꯨ
নশুনা	ꯅꯁꯨꯅꯥ
নশেক	ꯅꯁꯦꯛ
নশেক্কা	ꯅꯁꯦꯛꯀꯥ
নস	ꯅꯁ
নসনেল	ꯅꯁꯅꯦꯜ
নসরিদগী	ꯅꯁꯔꯤꯗꯒꯤ
নসরুল	ꯅꯁꯔꯨꯜ
নসা	ꯅꯁꯥ
নসামুক্তা	ꯅꯁꯥꯃꯨꯛꯇꯥ
নসিরনি	ꯅꯁꯤꯔꯅꯤ
নসু	ꯅꯁꯨ
নহা	ꯅꯍꯥ
নহাক	ꯅꯍꯥꯛ
নহাকপম	ꯅꯍꯥꯛꯄꯝ
নহাক্কী	ꯅꯍꯥꯛꯀꯤ
নহাক্তবু	ꯅꯍꯥꯛꯇꯕꯨ
নহাক্থক্তা	ꯅꯍꯥꯛꯊꯛꯇꯥ
নহাক্নসু	ꯅꯍꯥꯛꯅꯁꯨ
নহাক্না	ꯅꯍꯥꯛꯅꯥ
নহাক্পু	ꯅꯍꯥꯛꯄꯨ
নহাক্মুক	ꯅꯍꯥꯛꯃꯨꯛ
নহাক্সু	ꯅꯍꯥꯛꯁꯨ
নহাগদু	ꯅꯍꯥꯒꯗꯨ
নহাদা	ꯅꯍꯥꯗꯥ
নহাদুদা	ꯅꯍꯥꯗꯨꯗꯥ
নহাদুনি	ꯅꯍꯥꯗꯨꯅꯤ
নহান	ꯅꯍꯥꯟ
নহানদা	ꯅꯍꯥꯟꯗꯥ
নহান্তা	ꯅꯍꯥꯟꯇꯥ
নহান্মখৈ	ꯅꯍꯥꯟꯃꯈꯩ
নহান্মুক	ꯅꯍꯥꯟꯃꯨꯛ
নহাবমদা	ꯅꯍꯥꯕꯝꯗꯥ
নহারোল	ꯅꯍꯥꯔꯣꯜ
নহারোলগী	ꯅꯍꯥꯔꯣꯜꯒꯤ
নহারোলদা	ꯅꯍꯥꯔꯣꯜꯗꯥ
নহারোলনা	ꯅꯍꯥꯔꯣꯜꯅꯥ
নহারোলশিং	ꯅꯍꯥꯔꯣꯜꯁꯤꯡ
নহারোলশিংগা	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯒꯥ
নহারোলশিংগী	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯒꯤ
নহারোলশিংগীদমক	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯒꯤꯗꯃꯛ
নহারোলশিংগীদমকসু	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯒꯤꯗꯃꯛꯁꯨ
নহারোলশিংদা	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯗꯥ
নহারোলশিংন	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯅ
নহারোলশিংনসু	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯅꯁꯨ
নহারোলশিংনা	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯅꯥ
নহারোলশিংবু	ꯅꯍꯥꯔꯣꯜꯁꯤꯡꯕꯨ
নহাল	ꯅꯍꯥꯜ
নহাশা	ꯅꯍꯥꯁꯥ
নহাশিং	ꯅꯍꯥꯁꯤꯡ
